N, O1, O2, O3
7958, 0.00000000, 0.00000000, 0.00060003
7959, 0.00000000, 0.00000000, 0.00059998
7960, 0.00000000, 0.00000000, 0.00049996
7961, 0.00010002, 0.00000000, 0.00050001
7962, 0.00000000, 0.00000000, 0.00059998
7963, 0.00060000, 0.00000000, 0.00070004
7964, 0.00000000, 0.00000000, 0.00059996
7965, 0.00000000, 0.00000000, 0.00060000
7966, 0.00000000, 0.00000000, 0.00050421
7967, 0.00000000, 0.00000000, 0.00059998
7968, 0.00000000, 0.00000000, 0.00055413
7969, 0.00000000, 0.00000000, 0.00060456
7970, 0.00000000, 0.00000000, 0.00059998
7971, 0.00000000, 0.00000000, 0.00060000
7972, 0.00000000, 0.00000000, 0.00060000
7973, 0.00000000, 0.00000000, 0.00060000
7974, 0.00000000, 0.00000000, 0.00049996
7975, 0.00000000, 0.00000000, 0.00059998
7976, 0.00000000, 0.00000000, 0.00070024
7977, 0.00000000, 0.00000000, 0.00059979
7978, 0.00000000, 0.00000000, 0.00060000
7979, 0.00000000, 0.00000000, 0.00060000
7980, 0.00000000, 0.00000000, 0.00060000
7981, 0.00000000, 0.00000000, 0.00060031
7982, 0.00000000, 0.00000000, 0.00049970
7983, 0.00000000, 0.00000000, 0.00060418
7984, 0.00000000, 0.00000000, 0.00089998
7985, 0.00000000, 0.00000000, 0.00065928
7986, 0.00000000, 0.00000000, 0.00059998
7987, 0.00000000, 0.00000000, 0.00089672
7988, 0.00000000, 0.00000000, 0.00100329
7989, 0.00000000, 0.00000000, 0.00079999
7990, 0.00000000, 0.00000000, 0.00089643
7991, 0.00000000, 0.00000000, 0.00060000
7992, 0.00000000, 0.00000000, 0.00059996
7993, 0.00070021, 0.00000000, 0.00060015
7994, 0.00000000, 0.00000000, 0.00049996
7995, 0.00000000, 0.00000000, 0.00059993
7996, 0.00000000, 0.00000000, 0.00080290
7997, 0.00000000, 0.00000000, 0.00095568
7998, 0.00000000, 0.00000000, 0.00059774
7999, 0.00000000, 0.00000000, 0.00049996
8000, 0.00000000, 0.00000000, 0.00060041
8001, 0.00000000, 0.00000000, 0.00059958
8002, 0.00000000, 0.00000000, 0.00060000
8003, 0.00000000, 0.00000000, 0.00060000
8004, 0.00000000, 0.00000000, 0.00060003
8005, 0.00000000, 0.00000000, 0.00049999
8006, 0.00000000, 0.00000000, 0.00070026
8007, 0.00000000, 0.00000000, 0.00050004
8008, 0.00000000, 0.00000000, 0.00059996
8009, 0.00069995, 0.00000000, 0.00050006
8010, 0.00000000, 0.00000000, 0.00060003
8011, 0.00060055, 0.00000000, 0.00060010
8012, 0.00000000, 0.00000000, 0.00065069
8013, 0.00000000, 0.00000000, 0.00050001
8014, 0.00000000, 0.00000000, 0.00059998
8015, 0.00000000, 0.00000000, 0.00060000
8016, 0.00000000, 0.00000000, 0.00060003
8017, 0.00070231, 0.00000000, 0.00049970
8018, 0.00000000, 0.00000000, 0.00060000
8019, 0.00000000, 0.00000000, 0.00060003
8020, 0.00000000, 0.00000000, 0.00059996
8021, 0.00000000, 0.00000000, 0.00060093
8022, 0.00000000, 0.00000000, 0.00059931
8023, 0.00000000, 0.00000000, 0.00060003
8024, 0.00000000, 0.00000000, 0.00050001
8025, 0.00010011, 0.00000000, 0.00049989
8026, 0.00000000, 0.00000000, 0.00060103
8027, 0.00000000, 0.00000000, 0.00069947
8028, 0.00000000, 0.00000000, 0.00065100
8029, 0.00000000, 0.00000000, 0.00060036
8030, 0.00000000, 0.00000000, 0.00060015
8031, 0.00000000, 0.00000000, 0.00059993
8032, 0.00000000, 0.00000000, 0.00060003
8033, 0.00000000, 0.00000000, 0.00059981
8034, 0.00000000, 0.00000000, 0.00060000
8035, 0.00000000, 0.00000000, 0.00059996
8036, 0.00000000, 0.00000000, 0.00050006
8037, 0.00000000, 0.00000000, 0.00050013
8038, 0.00000000, 0.00000000, 0.00059979
8039, 0.00069995, 0.00000000, 0.00060008
8040, 0.00000000, 0.00000000, 0.00059996
8041, 0.00000000, 0.00000000, 0.00050073
8042, 0.00000000, 0.00000000, 0.00065913
8043, 0.00000000, 0.00000000, 0.00050354
8044, 0.00000000, 0.00000000, 0.00065172
8045, 0.00000000, 0.00000000, 0.00049973
8046, 0.00000000, 0.00000000, 0.00059996
8047, 0.00000000, 0.00000000, 0.00050001
8048, 0.00000000, 0.00000000, 0.00060000
8049, 0.00000000, 0.00000000, 0.00059998
8050, 0.00000000, 0.00000000, 0.00060003
8051, 0.00000000, 0.00000000, 0.00059996
8052, 0.00000000, 0.00000000, 0.00059981
8053, 0.00069997, 0.00000000, 0.00070007
8054, 0.00000000, 0.00000000, 0.00060022
8055, 0.00000000, 0.00000000, 0.00059996
8056, 0.00000000, 0.00000000, 0.00060015
8057, 0.00000000, 0.00000000, 0.00060070
8058, 0.00000000, 0.00000000, 0.00060012
8059, 0.00065124, 0.00000000, 0.00060000
8060, 0.00000000, 0.00000000, 0.00060022
8061, 0.00000000, 0.00000000, 0.00059962
8062, 0.00000000, 0.00000000, 0.00060010
8063, 0.00000000, 0.00000000, 0.00060041
8064, 0.00000000, 0.00000000, 0.00060203
8065, 0.00000000, 0.00000000, 0.00059981
8066, 0.00000000, 0.00000000, 0.00059955
8067, 0.00000000, 0.00000000, 0.00059998
8068, 0.00000000, 0.00000000, 0.00060003
8069, 0.00060000, 0.00000000, 0.00059998
8070, 0.00000000, 0.00000000, 0.00060000
8071, 0.00000000, 0.00000000, 0.00050280
8072, 0.00000000, 0.00000000, 0.00059998
8073, 0.00000000, 0.00000000, 0.00059998
8074, 0.00000000, 0.00000000, 0.00055573
8075, 0.00000000, 0.00000000, 0.00070002
8076, 0.00000000, 0.00000000, 0.00060132
8077, 0.00000000, 0.00000000, 0.00059998
8078, 0.00000000, 0.00000000, 0.00060000
8079, 0.00000000, 0.00000000, 0.00060003
8080, 0.00000000, 0.00000000, 0.00059998
8081, 0.00070000, 0.00000000, 0.00070000
8082, 0.00000000, 0.00000000, 0.00079999
8083, 0.00000000, 0.00000000, 0.00060003
8084, 0.00000000, 0.00000000, 0.00059998
8085, 0.00000000, 0.00000000, 0.00060000
8086, 0.00000000, 0.00000000, 0.00050421
8087, 0.00069997, 0.00000000, 0.00075922
8088, 0.00000000, 0.00000000, 0.00060000
8089, 0.00070002, 0.00010002, 0.00070043
8090, 0.00000000, 0.00000000, 0.00068359
8091, 0.00000000, 0.00000000, 0.00071812
8092, 0.00000000, 0.00000000, 0.00100029
8093, 0.00079975, 0.00000000, 0.00059988
8094, 0.00000000, 0.00000000, 0.00049999
8095, 0.00000000, 0.00000000, 0.00099659
8096, 0.00000000, 0.00000000, 0.00120211
8097, 0.00000000, 0.00000000, 0.00059941
8098, 0.00000000, 0.00000000, 0.00075486
8099, 0.00000000, 0.00000000, 0.00060005
8100, 0.00000000, 0.00000000, 0.00060248
8101, 0.00069666, 0.00000000, 0.00060005
8102, 0.00000000, 0.00000000, 0.00059993
8103, 0.00000000, 0.00000000, 0.00059998
8104, 0.00000000, 0.00000000, 0.00060003
8105, 0.00000000, 0.00000000, 0.00050042
8106, 0.00000000, 0.00000000, 0.00049994
8107, 0.00000000, 0.00000000, 0.00060093
8108, 0.00000000, 0.00000000, 0.00059910
8109, 0.00000000, 0.00000000, 0.00060325
8110, 0.00000000, 0.00000000, 0.00049999
8111, 0.00060003, 0.00000000, 0.00060444
8112, 0.00000000, 0.00000000, 0.00060000
8113, 0.00000000, 0.00000000, 0.00055933
8114, 0.00000000, 0.00000000, 0.00060000
8115, 0.00000000, 0.00000000, 0.00099714
8116, 0.00000000, 0.00000000, 0.00109992
8117, 0.00109982, 0.00000000, 0.00089982
8118, 0.00000000, 0.00000000, 0.00059993
8119, 0.00000000, 0.00000000, 0.00050032
8120, 0.00000000, 0.00000000, 0.00049982
8121, 0.00000000, 0.00000000, 0.00059998
8122, 0.00000000, 0.00000000, 0.00059979
8123, 0.00070035, 0.00000000, 0.00080025
8124, 0.00000000, 0.00000000, 0.00065076
8125, 0.00000000, 0.00000000, 0.00070047
8126, 0.00000000, 0.00000000, 0.00069952
8127, 0.00000000, 0.00000000, 0.00070000
8128, 0.00000000, 0.00000000, 0.00070000
8129, 0.00000000, 0.00000000, 0.00070004
8130, 0.00000000, 0.00000000, 0.00069995
8131, 0.00000000, 0.00000000, 0.00059998
8132, 0.00000000, 0.00000000, 0.00050004
8133, 0.00000000, 0.00000000, 0.00080028
8134, 0.00000000, 0.00000000, 0.00079980
8135, 0.00000000, 0.00000000, 0.00090010
8136, 0.00000000, 0.00000000, 0.00080068
8137, 0.00000000, 0.00000000, 0.00070007
8138, 0.00000000, 0.00000000, 0.00059996
8139, 0.00000000, 0.00000000, 0.00065236
8140, 0.00000000, 0.00000000, 0.00059969
8141, 0.00000000, 0.00000000, 0.00060003
8142, 0.00000000, 0.00000000, 0.00060024
8143, 0.00000000, 0.00000000, 0.00060000
8144, 0.00000000, 0.00000000, 0.00060005
8145, 0.00000000, 0.00000000, 0.00059998
8146, 0.00000000, 0.00000000, 0.00059998
8147, 0.00078056, 0.00000000, 0.00060408
8148, 0.00000000, 0.00000000, 0.00080156
8149, 0.00000000, 0.00000000, 0.00059924
8150, 0.00000000, 0.00000000, 0.00059893
8151, 0.00000000, 0.00000000, 0.00061359
8152, 0.00000000, 0.00000000, 0.00060010
8153, 0.00000000, 0.00000000, 0.00073295
8154, 0.00000000, 0.00000000, 0.00080013
8155, 0.00000000, 0.00000000, 0.00097866
8156, 0.00000000, 0.00000000, 0.00088322
8157, 0.00000000, 0.00000000, 0.00070069
8158, 0.00000000, 0.00000000, 0.00069997
8159, 0.00000000, 0.00000000, 0.00070715
8160, 0.00000000, 0.00000000, 0.00063856
8161, 0.00066001, 0.00000000, 0.00060000
8162, 0.00000000, 0.00000000, 0.00077219
8163, 0.00000000, 0.00000000, 0.00070457
8164, 0.00000000, 0.00000000, 0.00065193
8165, 0.00000000, 0.00000000, 0.00065119
8166, 0.00000000, 0.00000000, 0.00075240
8167, 0.00059938, 0.00000000, 0.00060003
8168, 0.00000000, 0.00000000, 0.00060005
8169, 0.00000000, 0.00000000, 0.00059996
8170, 0.00000000, 0.00000000, 0.00060015
8171, 0.00059979, 0.00000000, 0.00060005
8172, 0.00000000, 0.00000000, 0.00060012
8173, 0.00000000, 0.00000000, 0.00059965
8174, 0.00000000, 0.00000000, 0.00050001
8175, 0.00000000, 0.00000000, 0.00060003
8176, 0.00000000, 0.00000000, 0.00059993
8177, 0.00000000, 0.00000000, 0.00060003
8178, 0.00000000, 0.00000000, 0.00060067
8179, 0.00059993, 0.00010021, 0.00055177
8180, 0.00000000, 0.00000000, 0.00059960
8181, 0.00000000, 0.00000000, 0.00060000
8182, 0.00000000, 0.00000000, 0.00060043
8183, 0.00000000, 0.00000000, 0.00059962
8184, 0.00000000, 0.00000000, 0.00059996
8185, 0.00000000, 0.00000000, 0.00059998
8186, 0.00000000, 0.00000000, 0.00060000
8187, 0.00000000, 0.00000000, 0.00060008
8188, 0.00000000, 0.00000000, 0.00071201
8189, 0.00000000, 0.00000000, 0.00059938
8190, 0.00011461, 0.00000000, 0.00058534
8191, 0.00069997, 0.00000000, 0.00090103
8192, 0.00000000, 0.00000000, 0.00059984
8193, 0.00000000, 0.00000000, 0.00069997
8194, 0.00000000, 0.00000000, 0.00055215
8195, 0.00000000, 0.00000000, 0.00059974
8196, 0.00000000, 0.00000000, 0.00069997
8197, 0.00000000, 0.00000000, 0.00070038
8198, 0.00000000, 0.00000000, 0.00069962
8199, 0.00000000, 0.00000000, 0.00060024
8200, 0.00000000, 0.00000000, 0.00070004
8201, 0.00000000, 0.00000000, 0.00069969
8202, 0.00000000, 0.00000000, 0.00090032
8203, 0.00000000, 0.00000000, 0.00059998
8204, 0.00000000, 0.00000000, 0.00060005
8205, 0.00000000, 0.00000000, 0.00059996
8206, 0.00000000, 0.00000000, 0.00060003
8207, 0.00000000, 0.00000000, 0.00070045
8208, 0.00000000, 0.00000000, 0.00059998
8209, 0.00085187, 0.00000000, 0.00059986
8210, 0.00000000, 0.00000000, 0.00070019
8211, 0.00000000, 0.00000000, 0.00120006
8212, 0.00000000, 0.00000000, 0.00079958
8213, 0.00000000, 0.00000000, 0.00060000
8214, 0.00000000, 0.00000000, 0.00107136
8215, 0.00000000, 0.00000000, 0.00120001
8216, 0.00000000, 0.00000000, 0.00120003
8217, 0.00000000, 0.00000000, 0.00120273
8218, 0.00000000, 0.00000000, 0.00059803
8219, 0.00065160, 0.00000000, 0.00060043
8220, 0.00000000, 0.00000000, 0.00059962
8221, 0.00059991, 0.00000000, 0.00080209
8222, 0.00000000, 0.00000000, 0.00050004
8223, 0.00000000, 0.00000000, 0.00070002
8224, 0.00000000, 0.00000000, 0.00049994
8225, 0.00000000, 0.00000000, 0.00060000
8226, 0.00000000, 0.00000000, 0.00060003
8227, 0.00000000, 0.00000000, 0.00059998
8228, 0.00000000, 0.00000000, 0.00060000
8229, 0.00000000, 0.00000000, 0.00060000
8230, 0.00000000, 0.00000000, 0.00059998
8231, 0.00060282, 0.00000000, 0.00060000
8232, 0.00000000, 0.00000000, 0.00065608
8233, 0.00059998, 0.00000000, 0.00060000
8234, 0.00000000, 0.00000000, 0.00060000
8235, 0.00000000, 0.00000000, 0.00060000
8236, 0.00000000, 0.00000000, 0.00059998
8237, 0.00060000, 0.00000000, 0.00060000
8238, 0.00000000, 0.00000000, 0.00060000
8239, 0.00000000, 0.00000000, 0.00060000
8240, 0.00000000, 0.00000000, 0.00059998
8241, 0.00000000, 0.00000000, 0.00060000
8242, 0.00000000, 0.00000000, 0.00060003
8243, 0.00069997, 0.00000000, 0.00060279
8244, 0.00000000, 0.00000000, 0.00060000
8245, 0.00000000, 0.00000000, 0.00049999
8246, 0.00000000, 0.00000000, 0.00065572
8247, 0.00000000, 0.00000000, 0.00059998
8248, 0.00000000, 0.00000000, 0.00059998
8249, 0.00000000, 0.00000000, 0.00059774
8250, 0.00000000, 0.00000000, 0.00059998
8251, 0.00000000, 0.00000000, 0.00060015
8252, 0.00000000, 0.00000000, 0.00059986
8253, 0.00000000, 0.00000000, 0.00090053
8254, 0.00000000, 0.00000000, 0.00090067
8255, 0.00000000, 0.00000000, 0.00059922
8256, 0.00000000, 0.00000000, 0.00059960
8257, 0.00000000, 0.00000000, 0.00060000
8258, 0.00000000, 0.00000000, 0.00060029
8259, 0.00000000, 0.00000000, 0.00060101
8260, 0.00000000, 0.00000000, 0.00060015
8261, 0.00000000, 0.00000000, 0.00085227
8262, 0.00000000, 0.00000000, 0.00060000
8263, 0.00100009, 0.00000000, 0.00090015
8264, 0.00000000, 0.00000000, 0.00120018
8265, 0.00000000, 0.00000000, 0.00129991
8266, 0.00000000, 0.00000000, 0.00119998
8267, 0.00000000, 0.00000000, 0.00120199
8268, 0.00000000, 0.00000000, 0.00100305
8269, 0.00070012, 0.00000000, 0.00055256
8270, 0.00000000, 0.00000000, 0.00060296
8271, 0.00000000, 0.00000000, 0.00070002
8272, 0.00000000, 0.00000000, 0.00059793
8273, 0.00070207, 0.00000000, 0.00070002
8274, 0.00000000, 0.00000000, 0.00059998
8275, 0.00000000, 0.00000000, 0.00069776
8276, 0.00000000, 0.00000000, 0.00110228
8277, 0.00000000, 0.00000000, 0.00069811
8278, 0.00000000, 0.00000000, 0.00059993
8279, 0.00000000, 0.00000000, 0.00060191
8280, 0.00000000, 0.00000000, 0.00060000
8281, 0.00000000, 0.00000000, 0.00060279
8282, 0.00000000, 0.00000000, 0.00059998
8283, 0.00000000, 0.00000000, 0.00065317
8284, 0.00000000, 0.00000000, 0.00060065
8285, 0.00000000, 0.00000000, 0.00059996
8286, 0.00000000, 0.00000000, 0.00059998
8287, 0.00070002, 0.00000000, 0.00060003
8288, 0.00000000, 0.00000000, 0.00059998
8289, 0.00000000, 0.00000000, 0.00059903
8290, 0.00000000, 0.00000000, 0.00059991
8291, 0.00060053, 0.00009959, 0.00049992
8292, 0.00000000, 0.00009999, 0.00060034
8293, 0.00079982, 0.00000000, 0.00060177
8294, 0.00000000, 0.00000000, 0.00060277
8295, 0.00000000, 0.00000000, 0.00060000
8296, 0.00000000, 0.00000000, 0.00055568
8297, 0.00070000, 0.00000000, 0.00060000
8298, 0.00000000, 0.00000000, 0.00060000
8299, 0.00000000, 0.00000000, 0.00059774
8300, 0.00000000, 0.00000000, 0.00060036
8301, 0.00000000, 0.00000000, 0.00059962
8302, 0.00000000, 0.00000000, 0.00059996
8303, 0.00000000, 0.00000000, 0.00070002
8304, 0.00000000, 0.00000000, 0.00060029
8305, 0.00000000, 0.00000000, 0.00060062
8306, 0.00000000, 0.00000000, 0.00059936
8307, 0.00000000, 0.00000000, 0.00059998
8308, 0.00000000, 0.00000000, 0.00060003
8309, 0.00000000, 0.00000000, 0.00060141
8310, 0.00000000, 0.00000000, 0.00059941
8311, 0.00059977, 0.00000000, 0.00065114
8312, 0.00000000, 0.00000000, 0.00060000
8313, 0.00000000, 0.00000000, 0.00059998
8314, 0.00000000, 0.00000000, 0.00059998
8315, 0.00000000, 0.00000000, 0.00060031
8316, 0.00000000, 0.00000000, 0.00059996
8317, 0.00070016, 0.00000000, 0.00059958
8318, 0.00000000, 0.00000000, 0.00060000
8319, 0.00000000, 0.00000000, 0.00060000
8320, 0.00000000, 0.00000000, 0.00060031
8321, 0.00000000, 0.00000000, 0.00059988
8322, 0.00000000, 0.00000000, 0.00059979
8323, 0.00000000, 0.00000000, 0.00060003
8324, 0.00000000, 0.00000000, 0.00070078
8325, 0.00000000, 0.00000000, 0.00059993
8326, 0.00000000, 0.00000000, 0.00055165
8327, 0.00000000, 0.00000000, 0.00070000
8328, 0.00000000, 0.00000000, 0.00059998
8329, 0.00090065, 0.00000000, 0.00059931
8330, 0.00000000, 0.00000000, 0.00060003
8331, 0.00000000, 0.00000000, 0.00059974
8332, 0.00000000, 0.00000000, 0.00059998
8333, 0.00000000, 0.00000000, 0.00060036
8334, 0.00000000, 0.00000000, 0.00059993
8335, 0.00000000, 0.00000000, 0.00060003
8336, 0.00000000, 0.00000000, 0.00079997
8337, 0.00000000, 0.00000000, 0.00060000
8338, 0.00000000, 0.00000000, 0.00060050
8339, 0.00000000, 0.00000000, 0.00059993
8340, 0.00000000, 0.00000000, 0.00059998
8341, 0.00000000, 0.00000000, 0.00065114
8342, 0.00000000, 0.00000000, 0.00059998
8343, 0.00000000, 0.00000000, 0.00100052
8344, 0.00000000, 0.00000000, 0.00125325
8345, 0.00000000, 0.00000000, 0.00099990
8346, 0.00000000, 0.00000000, 0.00130000
8347, 0.00000000, 0.00000000, 0.00120099
8348, 0.00000000, 0.00000000, 0.00069909
8349, 0.00000000, 0.00000000, 0.00079980
8350, 0.00000000, 0.00000000, 0.00070090
8351, 0.00000000, 0.00000000, 0.00080056
8352, 0.00000000, 0.00000000, 0.00075266
8353, 0.00089962, 0.00000000, 0.00090001
8354, 0.00000000, 0.00000000, 0.00090044
8355, 0.00000000, 0.00000000, 0.00089965
8356, 0.00000000, 0.00000000, 0.00069976
8357, 0.00000000, 0.00000000, 0.00069995
8358, 0.00000000, 0.00000000, 0.00080113
8359, 0.00000000, 0.00000000, 0.00079930
8360, 0.00000000, 0.00000000, 0.00070009
8361, 0.00000000, 0.00000000, 0.00060189
8362, 0.00000000, 0.00000000, 0.00059996
8363, 0.00085115, 0.00000000, 0.00070117
8364, 0.00000000, 0.00000000, 0.00070014
8365, 0.00000000, 0.00000000, 0.00059993
8366, 0.00000000, 0.00000000, 0.00080049
8367, 0.00000000, 0.00000000, 0.00060155
8368, 0.00000000, 0.00000000, 0.00059948
8369, 0.00059986, 0.00000000, 0.00060000
8370, 0.00000000, 0.00000000, 0.00079999
8371, 0.00000000, 0.00000000, 0.00060015
8372, 0.00000000, 0.00000000, 0.00060062
8373, 0.00000000, 0.00000000, 0.00059972
8374, 0.00000000, 0.00000000, 0.00059979
8375, 0.00000000, 0.00000000, 0.00070102
8376, 0.00000000, 0.00000000, 0.00059979
8377, 0.00075200, 0.00000000, 0.00075378
8378, 0.00000000, 0.00000000, 0.00060170
8379, 0.00009794, 0.00000000, 0.00059984
8380, 0.00000000, 0.00000000, 0.00060027
8381, 0.00000000, 0.00000000, 0.00060000
8382, 0.00000000, 0.00000000, 0.00080049
8383, 0.00000000, 0.00000000, 0.00090022
8384, 0.00000000, 0.00000000, 0.00079935
8385, 0.00000000, 0.00000000, 0.00059943
8386, 0.00000000, 0.00000000, 0.00070148
8387, 0.00069907, 0.00000000, 0.00070117
8388, 0.00000000, 0.00000000, 0.00069981
8389, 0.00065260, 0.00000000, 0.00079985
8390, 0.00000000, 0.00000000, 0.00060024
8391, 0.00000000, 0.00000000, 0.00060010
8392, 0.00000000, 0.00000000, 0.00079980
8393, 0.00000000, 0.00000000, 0.00110047
8394, 0.00000000, 0.00000000, 0.00100012
8395, 0.00000000, 0.00000000, 0.00079949
8396, 0.00000000, 0.00000000, 0.00100043
8397, 0.00000000, 0.00000000, 0.00069971
8398, 0.00000000, 0.00000000, 0.00070217
8399, 0.00000000, 0.00000000, 0.00059922
8400, 0.00000000, 0.00000000, 0.00065138
8401, 0.00000000, 0.00000000, 0.00090032
8402, 0.00000000, 0.00000000, 0.00079994
8403, 0.00000000, 0.00000000, 0.00059996
8404, 0.00000000, 0.00000000, 0.00060027
8405, 0.00009980, 0.00000000, 0.00059998
8406, 0.00000000, 0.00000000, 0.00060003
8407, 0.00000000, 0.00000000, 0.00060003
8408, 0.00000000, 0.00000000, 0.00049996
8409, 0.00000000, 0.00000000, 0.00060000
8410, 0.00000000, 0.00000000, 0.00060000
8411, 0.00000000, 0.00000000, 0.00080004
8412, 0.00000000, 0.00000000, 0.00070004
8413, 0.00000000, 0.00000000, 0.00070117
8414, 0.00000000, 0.00000000, 0.00079994
8415, 0.00000000, 0.00000000, 0.00085273
8416, 0.00000000, 0.00000000, 0.00070002
8417, 0.00000000, 0.00000000, 0.00080023
8418, 0.00000000, 0.00000000, 0.00069981
8419, 0.00070004, 0.00000000, 0.00060000
8420, 0.00000000, 0.00000000, 0.00060005
8421, 0.00000000, 0.00000000, 0.00059996
8422, 0.00000000, 0.00000000, 0.00060000
8423, 0.00070002, 0.00000000, 0.00100005
8424, 0.00000000, 0.00000000, 0.00089951
8425, 0.00000000, 0.00000000, 0.00067842
8426, 0.00000000, 0.00000000, 0.00070028
8427, 0.00000000, 0.00000000, 0.00085177
8428, 0.00000000, 0.00000000, 0.00070026
8429, 0.00070004, 0.00000000, 0.00089993
8430, 0.00000000, 0.00000000, 0.00090041
8431, 0.00079925, 0.00000000, 0.00080004
8432, 0.00000000, 0.00000000, 0.00090003
8433, 0.00000000, 0.00000000, 0.00070009
8434, 0.00000000, 0.00000000, 0.00080004
8435, 0.00000000, 0.00000000, 0.00080061
8436, 0.00000000, 0.00000000, 0.00080030
8437, 0.00000000, 0.00000000, 0.00075204
8438, 0.00000000, 0.00000000, 0.00070033
8439, 0.00000000, 0.00000000, 0.00089967
8440, 0.00000000, 0.00000000, 0.00079999
8441, 0.00000000, 0.00000000, 0.00070031
8442, 0.00000000, 0.00000000, 0.00080013
8443, 0.00079951, 0.00000000, 0.00080040
8444, 0.00000000, 0.00000000, 0.00079975
8445, 0.00000000, 0.00000000, 0.00070040
8446, 0.00000000, 0.00000000, 0.00089989
8447, 0.00080044, 0.00010042, 0.00089993
8448, 0.00000000, 0.00000000, 0.00085158
8449, 0.00000000, 0.00000000, 0.00090027
8450, 0.00000000, 0.00000000, 0.00079968
8451, 0.00000000, 0.00000000, 0.00080023
8452, 0.00000000, 0.00000000, 0.00089979
8453, 0.00000000, 0.00000000, 0.00085285
8454, 0.00000000, 0.00000000, 0.00080259
8455, 0.00000000, 0.00000000, 0.00090022
8456, 0.00000000, 0.00000000, 0.00089960
8457, 0.00000000, 0.00000000, 0.00090120
8458, 0.00000000, 0.00000000, 0.00089951
8459, 0.00000000, 0.00000000, 0.00085196
8460, 0.00000000, 0.00000000, 0.00080013
8461, 0.00090032, 0.00000000, 0.00089943
8462, 0.00000000, 0.00000000, 0.00090020
8463, 0.00000000, 0.00000000, 0.00110025
8464, 0.00000000, 0.00000000, 0.00070009
8465, 0.00000000, 0.00000000, 0.00070002
8466, 0.00000000, 0.00000000, 0.00060003
8467, 0.00059981, 0.00000000, 0.00070014
8468, 0.00000000, 0.00000000, 0.00070152
8469, 0.00000000, 0.00000000, 0.00069990
8470, 0.00000000, 0.00000000, 0.00065355
8471, 0.00000000, 0.00000000, 0.00089972
8472, 0.00000000, 0.00000000, 0.00090003
8473, 0.00000000, 0.00000000, 0.00079973
8474, 0.00000000, 0.00000000, 0.00070000
8475, 0.00000000, 0.00000000, 0.00080028
8476, 0.00000000, 0.00000000, 0.00069971
8477, 0.00000000, 0.00000000, 0.00070000
8478, 0.00000000, 0.00000000, 0.00060039
8479, 0.00000000, 0.00000000, 0.00059993
8480, 0.00000000, 0.00000000, 0.00069954
8481, 0.00000000, 0.00000000, 0.00059998
8482, 0.00000000, 0.00000000, 0.00060070
8483, 0.00000000, 0.00000000, 0.00069983
8484, 0.00000000, 0.00000000, 0.00055239
8485, 0.00000000, 0.00000000, 0.00059996
8486, 0.00000000, 0.00000000, 0.00060000
8487, 0.00000000, 0.00000000, 0.00070045
8488, 0.00000000, 0.00000000, 0.00090015
8489, 0.00000000, 0.00000000, 0.00080001
8490, 0.00000000, 0.00000000, 0.00070031
8491, 0.00000000, 0.00000000, 0.00059965
8492, 0.00000000, 0.00000000, 0.00069993
8493, 0.00000000, 0.00000000, 0.00059991
8494, 0.00000000, 0.00000000, 0.00090091
8495, 0.00000000, 0.00000000, 0.00079923
8496, 0.00000000, 0.00000000, 0.00080085
8497, 0.00000000, 0.00000000, 0.00069962
8498, 0.00000000, 0.00000000, 0.00095224
8499, 0.00000000, 0.00000000, 0.00080040
8500, 0.00000000, 0.00000000, 0.00100014
8501, 0.00119977, 0.00000000, 0.00079994
8502, 0.00000000, 0.00000000, 0.00080023
8503, 0.00000000, 0.00000000, 0.00079918
8504, 0.00000000, 0.00000000, 0.00069997
8505, 0.00000000, 0.00000000, 0.00069997
8506, 0.00000000, 0.00000000, 0.00080035
8507, 0.00000000, 0.00000000, 0.00080104
8508, 0.00000000, 0.00000000, 0.00069973
8509, 0.00000000, 0.00000000, 0.00065148
8510, 0.00000000, 0.00000000, 0.00069997
8511, 0.00000000, 0.00000000, 0.00070004
8512, 0.00000000, 0.00000000, 0.00060217
8513, 0.00070033, 0.00000000, 0.00059969
8514, 0.00000000, 0.00000000, 0.00069866
8515, 0.00000000, 0.00000000, 0.00070033
8516, 0.00000000, 0.00000000, 0.00069935
8517, 0.00000000, 0.00000000, 0.00059972
8518, 0.00000000, 0.00000000, 0.00060232
8519, 0.00000000, 0.00000000, 0.00069768
8520, 0.00000000, 0.00000000, 0.00060213
8521, 0.00070174, 0.00000000, 0.00060170
8522, 0.00000000, 0.00000000, 0.00055645
8523, 0.00000000, 0.00000000, 0.00069876
8524, 0.00000000, 0.00000000, 0.00060139
8525, 0.00000000, 0.00000000, 0.00059984
8526, 0.00000000, 0.00000000, 0.00059998
8527, 0.00070081, 0.00000000, 0.00069916
8528, 0.00000000, 0.00000000, 0.00060055
8529, 0.00000000, 0.00000000, 0.00059958
8530, 0.00000000, 0.00000000, 0.00059988
8531, 0.00000000, 0.00000000, 0.00060003
8532, 0.00000000, 0.00000000, 0.00080018
8533, 0.00009997, 0.00000000, 0.00059991
8534, 0.00000000, 0.00000000, 0.00069969
8535, 0.00000000, 0.00000000, 0.00070250
8536, 0.00000000, 0.00000000, 0.00064921
8537, 0.00070016, 0.00000000, 0.00060244
8538, 0.00000000, 0.00000000, 0.00059955
8539, 0.00070002, 0.00000000, 0.00100007
